age,education,capital-gain,capital-loss,hours-per-week,income
40,10,0,0,39,0
21,10,0,0,20,0
34,9,7688,0,40,1
22,10,0,0,40,0
56,6,0,0,60,0
36,9,0,0,28,0
42,11,0,0,44,0
21,10,0,0,70,0
43,13,0,0,40,0
59,13,15024,0,40,1
24,8,0,0,40,0
28,13,0,0,40,1
40,14,0,0,50,1
27,11,0,0,40,0
31,10,0,0,35,0
46,13,0,0,40,0
29,12,0,0,50,1
22,6,0,0,40,0
18,7,0,0,15,0
40,14,0,0,70,1
51,10,0,0,40,0
22,9,0,0,40,0
52,13,0,0,40,0
32,10,3887,0,40,0
55,9,0,0,37,0
29,9,0,0,48,0
19,10,0,0,15,0
57,11,0,1902,45,0
62,13,0,0,60,1
23,10,0,0,40,0
47,9,0,0,40,0
39,12,0,0,42,0
40,9,6849,0,38,0
52,13,0,1755,40,1
44,10,0,0,40,0
67,4,0,0,35,0
31,16,0,0,90,0
41,10,0,0,40,0
50,12,0,0,60,0
42,13,0,0,30,0
19,9,0,0,40,0
48,6,0,0,65,1
61,9,0,0,82,0
34,12,0,0,25,1
55,9,0,0,40,0
18,7,0,0,25,0
33,12,0,0,45,0
40,10,0,0,40,0
47,14,0,0,40,0
20,7,0,0,40,0
25,13,3674,0,30,0
23,9,0,0,40,0
33,13,0,0,40,0
53,13,99999,0,50,1
19,10,0,0,25,0
54,3,0,0,40,1
57,10,0,0,60,1
35,13,0,0,60,0
59,9,0,0,40,1
45,9,0,0,40,0
24,10,0,0,40,0
52,9,0,0,40,1
50,6,0,0,8,0
35,10,0,0,45,0
40,15,0,0,40,0
20,9,0,0,24,0
46,13,15024,0,45,1
46,13,0,0,38,1
24,10,0,0,40,0
34,9,0,0,40,0
54,14,0,0,40,0
72,15,0,2246,28,1
53,9,0,0,35,0
21,10,0,0,30,0
17,8,0,0,25,0
35,13,0,0,40,0
58,9,0,0,40,0
29,11,0,0,40,0
42,13,0,0,60,1
35,10,0,0,38,0
24,9,0,0,25,0
41,11,0,0,50,0
63,10,0,0,32,0
32,16,0,0,65,1
34,14,0,0,50,0
24,9,0,0,40,0
26,10,0,0,40,0
34,7,0,0,43,0
20,5,0,0,11,0
48,9,0,0,40,0
45,12,0,0,40,0
55,14,0,0,45,0
43,9,0,0,40,0
18,6,0,0,30,0
52,9,0,0,40,0
25,10,0,0,55,0
23,11,0,0,40,0
71,9,0,0,9,0
43,15,15024,0,55,1
43,16,0,0,70,1
32,9,0,0,40,0
49,10,0,0,60,1
25,5,0,0,40,0
43,9,0,0,35,1
51,14,0,0,50,1
36,9,0,0,40,0
71,9,0,2489,15,0
32,11,0,0,40,0
43,9,0,0,26,0
60,9,0,0,40,0
38,13,5178,0,50,1
25,10,0,0,40,0
23,6,0,0,40,0
23,10,0,0,40,0
50,4,0,1977,63,1
24,7,0,0,40,0
39,8,0,0,40,0
31,10,0,0,50,1
39,13,0,0,50,1
23,13,0,0,45,0
38,13,7298,0,40,1
20,10,0,0,35,0
32,10,0,0,60,0
26,14,0,0,20,0
41,10,0,0,40,1
44,12,0,0,40,0
23,10,0,0,25,0
46,13,0,0,40,1
19,7,0,0,40,0
26,13,0,0,40,0
48,12,0,0,40,1
38,10,0,0,40,1
55,9,0,1887,40,1
21,10,0,0,40,0
33,9,0,0,30,0
49,4,0,0,45,0
59,13,0,0,60,0
20,9,0,0,45,0
20,10,0,0,40,0
40,12,0,0,52,0
46,9,0,0,40,0
21,10,0,0,20,0
50,14,0,0,55,1
30,9,0,0,40,0
40,13,0,0,40,0
42,13,0,1590,40,0
20,10,0,0,40,0
21,10,0,0,40,0
20,10,0,0,35,0
61,6,0,0,38,0
40,9,0,0,50,0
39,16,4787,0,40,1
33,12,0,0,32,0
22,10,0,0,25,0
33,9,0,0,40,0
30,9,0,0,40,1
71,14,0,0,15,0
38,13,0,0,50,1
38,14,0,1669,55,0
28,9,0,0,35,0
41,9,0,0,40,0
27,9,0,0,30,0
46,10,0,0,40,0
33,13,0,0,40,0
62,10,0,0,40,0
38,11,0,0,40,1
50,10,0,0,28,0
54,9,0,0,40,0
20,9,0,0,35,0
21,9,0,0,25,0
18,9,0,0,20,0
31,9,0,0,40,0
18,10,0,0,40,0
36,9,0,0,57,0
41,9,0,0,38,0
39,11,0,0,40,0
39,10,0,0,55,1
37,9,0,1902,55,1
47,9,0,0,60,1
25,9,0,0,30,0
37,9,0,0,42,0
42,13,0,0,40,0
38,9,0,0,32,0
51,11,3103,0,50,1
24,13,0,0,75,0
42,9,0,0,40,0
46,14,0,0,43,0
39,2,0,0,45,0
18,6,0,0,30,0
39,13,0,0,60,0
36,9,0,0,40,0
64,15,0,0,40,1
38,13,15024,0,40,1
29,9,0,0,60,0
29,9,0,0,40,0
37,9,0,0,45,1
51,12,0,0,30,0
37,9,0,1628,40,0
37,9,0,0,40,0
34,9,0,0,33,0
21,10,0,0,64,0
37,9,0,0,40,1
59,14,8614,0,60,1
41,13,0,0,20,0
29,9,0,0,18,0
18,9,0,0,60,0
44,9,0,0,55,0
22,10,0,0,40,0
33,10,0,0,45,0
30,9,0,0,50,0
23,5,0,0,40,0
25,13,0,0,40,0
48,4,0,0,40,0
33,10,0,0,40,1
35,11,0,0,30,0
23,10,0,0,47,0
33,13,0,0,65,0
41,9,0,0,40,0
38,9,0,0,25,0
24,7,0,0,40,0
35,9,4787,0,40,1
60,10,0,0,45,0
34,12,0,0,40,0
53,10,0,0,40,0
33,9,0,0,60,1
57,3,0,0,50,0
29,9,0,0,40,1
42,9,0,0,45,0
20,10,0,0,50,0
28,9,0,0,35,0
51,12,0,0,60,0
55,14,0,0,50,0
22,9,0,0,40,0
35,9,0,0,35,0
18,7,0,0,55,0
47,14,0,1977,50,1
51,10,0,0,40,0
39,9,0,1564,50,1
27,12,0,0,40,0
51,9,0,0,57,1
54,13,0,0,40,0
19,10,0,0,15,0
18,10,0,0,40,0
44,14,0,1902,60,1
24,9,0,1408,50,0
30,9,0,0,30,0
28,7,0,0,40,0
60,14,0,0,10,0
59,12,0,0,50,0
47,13,15024,0,40,1
43,10,0,1887,40,1
23,13,0,0,35,0
45,14,0,0,35,0
72,12,0,0,40,0
60,9,0,0,40,0
47,13,0,1564,51,1
32,2,0,0,50,0
43,9,0,0,35,0
47,13,0,0,45,1
51,9,0,0,40,0
40,9,0,1672,40,0
37,14,0,213,45,0
36,11,0,0,40,0
19,7,0,0,25,0
39,9,0,0,40,0
24,13,0,0,42,0
31,14,0,0,50,0
44,13,0,0,44,1
43,13,3325,0,40,0
28,11,0,0,40,0
26,10,0,0,40,0
35,9,0,0,40,0
40,10,0,0,38,0
21,10,0,0,25,0
25,13,0,0,70,0
33,10,0,0,45,0
52,9,0,0,40,0
45,10,0,0,27,0
29,10,0,0,40,0
31,10,0,0,13,0
21,10,0,0,57,0
61,6,0,0,40,0
46,14,0,0,40,1
46,9,0,0,50,0
43,13,0,0,40,0
36,10,7298,0,39,1
35,10,0,0,45,0
38,13,0,0,40,0
57,9,0,0,40,0
30,11,7298,0,16,1
45,13,0,0,40,0
26,9,0,0,45,0
46,10,0,0,17,0
56,7,0,0,40,0
17,6,0,0,6,0
24,13,0,0,20,0
19,9,0,0,20,0
33,9,0,0,35,0
46,11,0,0,40,0
53,9,0,0,38,0
36,11,0,0,40,0
35,13,0,0,40,1
20,10,0,0,25,0
47,10,0,0,40,0
24,9,0,0,40,0
33,9,0,0,40,0
28,14,0,0,60,0
29,10,0,0,40,0
40,9,0,0,40,0
25,13,0,0,30,0
37,9,0,0,38,0
31,10,7298,0,50,1
25,6,0,0,50,0
35,12,0,0,60,0
37,5,0,0,40,0
37,14,0,0,40,0
36,10,0,0,40,0
19,10,0,0,30,0
52,9,0,0,98,1
40,9,0,0,70,0
42,9,0,0,40,0
55,13,0,0,40,1
53,11,0,0,40,0
29,9,0,0,40,0
20,7,0,0,40,0
26,9,0,0,50,0
18,8,0,0,35,0
18,7,0,0,12,0
45,9,0,0,40,0
35,13,0,0,55,1
23,9,0,0,40,0
25,5,0,0,45,0
45,9,0,0,40,0
23,10,0,0,45,0
31,9,0,0,40,0
30,10,0,0,40,0
63,10,0,0,43,0
46,13,0,1902,50,1
49,9,0,0,43,0
30,15,0,0,24,0
21,11,0,0,40,0
39,13,0,625,40,0
26,6,0,0,40,0
36,9,0,0,40,0
62,16,15020,0,50,1
22,13,0,0,40,0
42,13,0,0,45,1
25,7,0,0,40,0
43,14,0,0,50,1
23,13,0,0,38,0
46,9,0,0,40,0
43,10,0,0,40,0
33,14,0,0,40,1
54,14,0,0,40,1
25,10,0,0,40,0
29,10,0,0,60,0
41,14,0,0,60,0
37,13,0,0,60,1
51,9,0,0,40,0
37,9,0,0,50,1
37,13,0,0,30,1
19,9,0,0,50,0
32,9,0,0,40,0
56,9,3103,0,40,1
28,10,0,0,40,0
25,13,0,0,40,0
56,10,0,0,40,0
42,13,0,1485,40,0
44,13,0,0,32,0
19,10,0,0,20,0
23,13,0,1092,40,0
27,13,0,0,33,0
45,9,0,0,78,1
56,13,0,0,40,1
29,13,0,0,35,0
35,9,0,0,50,0
32,13,0,0,40,0
26,9,0,0,40,0
45,7,0,0,40,0
32,8,0,0,40,0
54,9,0,0,40,1
62,4,0,0,20,0
34,9,0,2001,40,0
28,10,0,0,40,1
21,10,0,0,10,0
42,9,0,0,48,0
22,9,0,0,45,0
26,11,0,0,54,0
47,10,0,0,40,0
58,10,0,1902,40,1
25,13,0,0,50,0
38,14,0,0,50,1
24,13,0,0,40,0
45,11,0,0,44,0
43,9,0,0,40,0
34,13,0,0,40,1
50,11,0,0,40,0
39,5,0,1651,40,0
49,9,0,0,40,1
68,13,0,0,40,1
27,9,0,0,40,0
31,9,0,0,12,0
28,13,0,0,30,0
58,16,0,0,24,1
50,13,0,0,40,1
74,6,0,0,20,0
36,6,0,0,35,0
55,15,0,0,39,0
42,10,3908,0,40,0
20,10,0,0,10,0
46,10,0,1628,40,0
41,15,0,0,38,0
65,15,1086,0,60,0
56,8,0,1651,40,0
39,13,0,0,10,0
50,9,7688,0,40,1
30,10,0,0,40,0
39,4,0,1602,35,0
43,9,0,0,60,0
24,9,0,0,25,0
46,10,0,0,40,0
28,9,0,0,40,0
34,13,0,0,45,1
47,9,0,0,44,0
33,10,0,0,55,0
26,14,0,1887,40,1
66,13,0,0,15,1
23,13,0,0,40,0
44,9,0,0,40,0
17,7,0,0,16,0
29,15,0,0,80,0
58,9,8614,0,52,1
37,10,0,0,65,0
67,9,0,0,40,0
29,10,0,0,35,0
40,10,0,0,40,0
59,13,0,0,45,1
20,10,0,0,25,0
36,10,0,0,48,0
52,9,0,0,22,0
54,10,15024,0,60,1
22,5,0,0,36,0
34,9,0,0,40,0
26,9,5721,0,40,0
39,13,0,1669,60,0
43,10,0,0,38,0
35,9,0,0,40,0
32,9,0,0,40,0
39,10,0,0,40,0
41,9,0,0,40,0
47,11,0,0,40,1
49,4,0,0,40,0
46,9,0,1741,40,0
22,9,4508,0,40,0
50,14,15024,0,65,1
55,12,0,0,25,0
64,15,0,0,9,1
54,10,0,0,41,0
40,10,1831,0,30,0
49,12,0,0,50,0
30,9,0,0,55,0
21,9,0,0,35,0
81,2,0,0,20,0
57,14,15024,0,65,1
41,9,0,0,40,0
40,9,0,0,40,1
28,12,0,0,65,1
69,9,0,0,40,0
23,13,0,0,50,0
34,10,0,0,35,0
42,12,0,0,40,0
49,9,0,0,40,0
31,9,0,0,50,0
43,11,13550,0,40,1
48,9,0,0,40,1
52,12,0,0,50,0
47,13,0,0,40,1
49,9,0,0,40,0
34,9,0,0,40,0
20,10,0,0,20,0
19,9,0,0,20,0
30,9,0,0,44,0
30,7,0,0,45,0
45,6,0,0,40,0
71,9,0,0,16,0
38,11,0,0,40,1
64,9,0,0,40,0
69,13,0,0,40,0
38,9,0,0,40,0
59,9,0,0,40,0
37,14,0,0,70,1
50,7,0,0,40,0
41,11,7298,0,60,1
35,11,0,0,42,0
20,10,0,0,24,0
45,13,0,0,15,0
28,13,0,0,48,1
37,13,0,1977,60,1
48,10,0,0,40,1
41,11,0,0,40,0
46,10,0,0,50,0
25,13,0,0,40,0
50,9,0,0,60,0
67,9,0,0,24,0
29,13,0,0,40,0
32,10,0,0,46,0
28,9,0,0,40,0
38,10,0,0,60,1
27,9,0,0,50,0
27,9,0,0,30,0
48,7,0,0,40,1
36,11,0,0,60,0
21,10,0,0,12,0
35,12,14344,0,40,1
42,9,0,0,55,0
55,14,0,0,55,1
57,13,2174,0,37,0
41,9,0,0,62,0
32,7,0,0,15,0
20,9,0,0,25,0
24,12,0,0,20,0
36,9,0,1977,65,1
54,13,0,0,50,1
67,9,0,0,24,0
47,12,0,0,40,0
35,10,0,2042,40,0
17,6,0,0,20,0
31,10,0,0,45,0
20,10,0,0,20,0
32,9,0,0,40,0
17,5,0,0,9,0
27,8,0,0,40,0
65,14,20051,0,40,1
34,9,0,0,40,0
30,10,0,0,40,0
32,13,13550,0,48,1
21,10,0,0,20,0
26,10,0,0,30,0
28,9,0,0,45,1
38,10,0,0,40,0
35,15,0,0,50,1
29,14,0,0,60,0
50,10,0,0,40,1
25,2,0,0,40,0
38,5,0,0,40,0
23,14,0,0,40,0
32,9,3908,0,40,0
78,14,0,0,15,0
17,6,0,0,4,0
19,10,0,0,10,0
41,10,0,0,51,0
54,10,0,0,40,1
24,10,0,0,50,0
63,9,0,0,35,1
20,10,0,0,25,0
52,10,0,0,40,0
59,10,0,0,42,0
28,15,0,0,55,1
26,13,0,0,40,0
54,6,0,0,40,0
29,13,5013,0,40,0
28,10,0,0,50,0
21,9,0,0,40,0
60,9,0,0,40,0
32,12,0,0,46,0
29,13,0,0,25,0
37,12,0,0,40,0
39,9,0,0,40,0
42,9,0,0,40,0
30,9,0,0,40,0
41,13,0,0,35,1
54,9,0,0,40,0
59,14,0,0,50,1
23,8,0,0,50,0
31,7,0,0,40,0
30,5,0,0,37,0
22,9,0,0,40,0
36,12,14344,0,40,1
27,5,0,0,37,0
25,10,0,0,45,0
27,10,0,0,40,0
57,13,0,0,35,0
43,9,0,0,40,1
28,9,0,0,40,0
23,9,0,0,40,0
39,9,0,0,40,0
22,13,0,0,43,0
25,13,0,0,45,1
34,10,0,0,40,0
39,13,0,0,40,0
39,13,7688,0,20,1
24,10,0,0,40,0
25,13,5178,0,40,1
24,9,0,0,45,0
39,9,0,0,40,0
36,12,0,0,50,0
31,10,0,0,40,0
39,7,0,0,40,0
34,14,0,0,40,0
28,9,0,0,40,0
43,9,0,0,40,0
38,14,0,0,35,1
52,14,0,0,50,1
44,3,0,0,40,0
50,9,0,0,45,1
46,10,7298,0,45,1
55,4,0,0,60,0
46,9,4064,0,40,0
47,10,0,0,65,1
35,13,0,0,40,1
34,10,0,0,40,1
41,10,0,0,40,0
32,9,0,0,44,0
41,10,0,0,40,1
29,10,0,0,60,0
18,10,0,0,40,0
38,10,0,0,44,0
37,11,0,0,40,0
22,9,0,0,40,0
61,9,2414,0,5,0
41,14,27828,0,35,1
55,11,0,0,40,0
58,14,15024,0,40,1
78,9,0,0,1,0
43,11,0,0,40,0
50,9,0,0,40,0
51,9,0,0,40,0
48,10,0,0,40,0
61,9,0,0,40,0
23,13,0,0,40,0
19,9,0,0,25,0
32,6,0,0,40,0
37,10,0,0,40,0
43,9,0,0,40,0
34,6,0,0,45,1
17,7,0,0,18,0
64,9,0,0,5,0
42,13,0,0,50,0
36,9,0,0,43,0
66,9,0,0,40,0
23,13,0,0,40,0
58,7,0,0,40,0
60,10,0,0,65,0
40,9,0,0,60,1
43,11,0,0,45,0
18,6,0,0,30,0
25,9,0,0,40,0
46,9,0,0,40,0
58,9,0,0,40,0
51,14,0,1977,40,1
31,10,0,0,30,0
38,9,0,0,48,0
51,9,0,0,40,0
49,9,0,0,40,0
61,14,0,0,2,1
23,13,0,0,30,0
54,13,0,0,40,1
34,9,594,0,60,0
17,6,0,0,12,0
51,10,0,0,40,1
46,13,0,0,40,0
37,9,0,0,40,0
38,10,0,0,40,1
59,10,0,0,34,0
23,10,0,0,40,0
22,10,0,0,40,0
69,10,0,810,38,0
44,4,0,0,40,0
29,13,0,0,40,1
67,16,0,0,12,0
40,16,0,0,60,1
48,10,0,1669,38,0
29,7,0,0,20,0
46,15,0,0,40,1
25,10,0,0,60,0
73,13,0,0,30,0
70,10,0,0,25,0
68,9,0,0,24,0
50,9,0,0,40,1
52,15,15024,0,60,1
37,10,0,0,55,1
37,9,0,0,20,0
33,12,0,0,40,0
36,10,0,0,40,0
32,12,25236,0,50,1
35,9,0,0,40,0
22,10,0,1721,20,0
74,13,0,1825,12,1
51,10,15024,0,40,1
21,10,0,0,20,0
55,14,0,0,45,0
29,13,0,0,45,0
35,10,0,0,80,0
70,4,0,0,35,0
35,10,0,0,50,0
30,9,0,1741,42,0
45,13,0,0,35,0
25,13,0,0,40,0
53,13,0,0,50,0
53,14,0,1669,35,0
22,12,0,0,40,0
48,16,0,0,45,1
46,16,0,1902,52,1
38,9,0,0,22,0
23,13,0,0,50,0
23,9,0,0,35,0
21,10,0,0,50,0
19,10,0,0,35,0
19,10,0,0,40,0
47,9,0,0,40,1
62,13,0,2415,60,1
18,9,0,0,20,0
36,10,13550,0,40,1
19,10,0,0,16,0
45,14,0,0,18,1
36,9,0,0,40,0
49,13,0,0,45,1
30,10,0,0,30,0
53,10,0,1887,40,1
21,12,0,0,35,0
63,10,0,0,35,0
49,11,0,0,40,1
40,9,0,0,40,0
40,9,0,0,40,1
48,11,0,0,15,0
44,10,0,0,60,1
23,13,0,0,60,0
42,10,0,0,40,1
44,15,0,0,40,1
59,9,0,0,40,0
36,10,0,0,40,0
42,10,7298,0,52,1
50,9,0,0,40,0
33,12,0,0,42,0
30,9,0,0,45,0
33,9,0,0,50,0
35,11,0,0,40,0
33,14,0,0,40,1
43,9,0,0,45,0
29,3,0,0,40,0
68,4,0,0,10,0
29,10,0,0,40,0
50,12,3103,0,40,1
22,9,0,0,35,0
43,13,0,0,42,0
28,13,0,0,50,1
35,9,0,0,40,1
61,6,0,0,40,0
31,13,0,0,40,1
42,9,0,0,45,0
46,9,0,1902,70,1
28,4,0,0,99,0
33,6,0,0,40,0
44,10,7298,0,40,1
27,13,0,0,40,0
39,5,0,0,40,1
26,6,0,0,99,0
72,9,0,0,1,0
18,8,0,0,15,0
53,13,0,0,35,0
49,13,6497,0,45,0
47,10,0,0,50,0
59,10,0,0,40,1
40,7,0,0,40,0
30,9,0,0,40,0
35,9,0,0,60,1
53,9,0,0,40,0
22,10,0,0,20,0
23,9,2597,0,40,0
37,13,0,0,40,1
36,9,0,2002,40,0
43,10,0,0,55,0
33,10,0,0,38,0
25,10,0,0,40,0
36,9,0,0,48,0
51,10,0,0,45,1
50,9,0,1887,55,1
56,5,0,0,40,0
67,9,0,0,40,0
35,10,0,0,40,0
17,7,0,0,35,0
62,13,0,0,35,0
19,10,0,0,30,0
20,10,0,0,40,0
44,14,0,0,40,1
69,9,0,0,10,0
25,9,0,0,40,0
46,12,0,0,40,0
40,14,0,0,20,0
25,9,0,0,30,0
37,12,0,0,13,1
22,9,0,0,55,0
24,6,0,0,40,0
30,9,0,0,40,0
51,5,0,0,40,0
19,9,0,0,40,0
45,9,0,0,45,0
35,9,0,0,40,0
22,10,0,0,50,0
67,9,0,0,8,0
51,10,0,0,60,1
49,16,0,0,50,1
21,9,0,0,40,0
46,12,0,0,40,0
18,7,0,0,12,0
76,6,1173,0,40,0
23,9,0,0,40,0
61,12,0,0,90,0
45,12,0,0,66,0
43,9,0,1977,52,1
37,9,0,1902,50,0
33,14,0,0,45,1
33,15,0,0,50,1
20,9,0,0,30,0
40,10,0,0,50,0
49,13,0,0,40,1
39,9,0,0,40,0
18,10,0,0,35,0
34,12,0,0,50,0
25,13,0,0,60,1
28,10,0,0,40,0
32,13,0,0,40,1
40,10,0,0,40,1
27,9,0,0,70,0
19,7,0,0,35,0
60,15,0,1902,40,1
31,9,0,0,20,0
32,9,0,0,38,0
40,10,0,0,40,1
38,13,0,0,42,1
23,9,0,0,40,0
32,10,3464,0,40,0
35,9,6849,0,40,0
25,13,0,0,40,0
60,12,0,0,20,0
42,15,0,0,50,1
18,7,0,1602,48,0
51,13,7688,0,20,1
30,13,0,0,40,0
24,13,0,0,45,0
44,9,0,0,40,1
57,4,0,0,10,0
19,10,0,0,20,0
28,7,0,0,30,0
49,10,0,0,40,0
48,9,0,0,40,0
52,9,0,0,40,0
45,9,0,0,40,0
36,11,0,0,40,0
48,9,0,0,45,1
23,10,4101,0,40,0
26,10,0,0,45,0
26,3,0,0,40,0
41,9,0,0,40,0
26,13,0,0,10,0
21,9,0,0,13,0
35,14,7688,0,55,1
28,10,0,0,54,0
60,9,5013,0,40,0
36,9,0,0,35,0
27,10,0,0,40,1
27,13,0,0,40,0
30,10,0,0,48,0
60,15,0,0,45,1
24,10,0,0,40,0
37,13,0,0,45,0
32,11,0,0,45,1
29,9,0,0,40,0
46,10,0,0,40,1
23,6,0,0,30,0
60,6,0,0,40,0
36,9,0,0,40,0
34,9,0,0,50,1
58,9,0,0,50,0
20,12,0,0,40,0
52,13,15024,0,60,1
29,11,0,0,40,0
30,9,0,0,36,0
27,13,0,0,40,1
42,9,0,0,35,0
20,10,0,0,20,0
35,9,0,0,55,0
41,13,0,0,40,0
35,9,0,0,40,0
47,9,0,0,25,0
26,12,0,0,40,0
57,13,0,0,20,0
44,7,0,0,40,0
24,13,0,0,20,0
44,15,0,0,60,1
34,7,0,0,40,0
72,9,0,0,16,0
47,14,99999,0,50,1
51,14,0,0,40,1
43,13,0,0,40,0
23,9,0,0,40,0
39,9,0,0,40,0
40,11,0,0,40,1
28,4,0,0,48,0
37,13,15024,0,40,1
36,7,0,0,23,0
41,9,0,0,40,0
44,13,0,0,50,1
41,13,7688,0,40,1
52,10,0,0,40,1
45,7,0,0,36,0
23,13,0,0,40,0
26,9,0,0,40,0
38,13,0,0,40,0
32,9,0,0,25,0
24,11,0,0,40,0
44,9,0,0,40,0
60,9,99999,0,40,1
17,6,0,0,30,0
73,4,0,0,25,0
30,10,0,0,40,0
42,10,0,0,38,0
19,8,0,0,38,0
38,13,0,0,45,0
53,13,0,1902,40,1
25,10,0,0,40,0
56,5,0,0,40,0
52,10,0,1740,60,0
26,13,0,0,20,0
59,6,0,0,30,0
64,2,0,0,20,0
55,14,0,0,60,1
62,9,2961,0,30,0
41,9,0,0,45,0
32,10,0,0,40,0
43,9,0,0,42,1
57,10,0,0,40,0
24,13,0,0,40,0
59,16,25236,0,45,1
38,11,0,0,40,0
22,4,0,0,40,0
33,11,0,0,40,0
26,9,0,0,65,0
38,13,3908,0,70,0
48,10,0,0,24,0
36,8,0,0,40,0
42,9,0,0,60,0
42,11,4386,0,80,1
48,9,0,0,38,0
51,13,0,0,40,0
24,9,0,0,40,0
31,9,0,0,40,0
30,10,0,0,40,0
23,3,0,0,40,0
49,9,0,0,40,0
39,9,7298,0,40,1
29,13,0,0,40,0
30,13,0,0,50,0
30,11,0,0,40,0
51,13,5178,0,40,1
46,9,0,0,37,0
34,9,0,0,40,0
39,6,0,0,40,0
56,9,0,0,40,0
48,10,0,0,40,0
33,2,0,0,40,0
48,10,0,0,40,0
19,10,0,0,30,0
36,9,0,0,50,0
21,10,0,0,40,0
41,9,0,1980,40,0
39,9,0,0,40,0
27,12,0,0,40,0
59,13,0,2002,50,0
25,11,0,0,90,0
21,9,0,0,40,0
42,9,7688,0,50,1
23,10,0,0,20,0
30,13,0,0,40,0
22,10,0,0,50,0
49,9,0,0,40,0
38,10,0,0,35,0
34,10,0,0,40,0
22,9,0,0,37,0
68,13,20051,0,40,1
35,13,0,0,40,1
61,10,0,0,30,0
41,13,0,1741,40,0
21,9,0,1504,30,0
33,2,0,0,40,0
48,12,0,0,56,1
57,10,0,0,40,0
42,13,0,0,50,1
25,13,0,0,40,0
21,7,0,0,40,0
23,13,0,0,40,0
26,14,0,0,40,0
45,10,0,0,50,1
17,7,0,0,18,0
20,10,0,0,45,0
60,5,0,0,40,0
50,9,0,1902,60,1
39,13,0,0,40,0
29,12,3418,0,40,0
17,6,0,0,20,0
38,14,0,0,70,0
48,13,0,0,44,1
25,11,0,0,45,0
19,10,0,0,10,0
53,9,0,0,40,1
33,11,0,0,40,0
35,9,0,0,40,0
30,10,0,0,45,0
19,10,0,0,45,0
25,9,0,0,40,0
28,9,0,0,40,0
45,12,5455,0,38,0
35,8,0,0,30,0
37,9,0,0,40,0
17,5,0,0,40,0
25,13,0,0,16,0
46,13,0,0,40,0
49,9,0,0,50,0
37,7,7688,0,40,1
24,13,0,0,20,0
43,9,0,1762,35,0
46,9,0,0,48,0
43,13,0,0,50,1
32,13,0,2002,40,0
21,12,0,0,46,1
43,10,0,0,84,0
45,15,0,0,55,1
56,14,0,0,50,1
59,14,27828,0,45,1
69,9,0,0,60,1
29,14,0,0,80,0
38,13,0,0,50,1
32,9,0,0,40,0
21,10,0,0,10,0
32,10,0,0,50,1
20,7,2961,0,35,0
31,13,0,0,40,1
44,14,0,0,60,0
31,9,0,0,40,1
34,9,0,0,45,0
33,7,0,0,40,0
57,6,0,0,40,0
47,9,0,0,40,0
80,4,0,0,24,0
35,4,0,0,30,0
61,13,0,0,30,0
29,9,0,0,40,0
45,9,0,1740,40,0
55,14,0,0,45,1
56,9,0,0,40,1
55,5,99999,0,37,1
51,9,0,0,40,0
41,13,0,0,35,1
50,9,0,0,40,0
50,10,0,0,50,1
29,10,0,0,45,0
56,13,0,0,40,0
18,10,0,0,40,0
28,13,0,0,55,0
39,12,0,0,40,1
24,9,0,0,50,0
23,13,0,0,40,0
38,13,0,0,40,0
43,9,0,0,99,0
44,13,0,1848,40,1
39,10,0,0,40,0
23,12,0,0,30,0
21,9,594,0,40,0
39,13,0,0,20,1
33,10,0,0,50,0
24,10,0,0,39,0
51,13,7688,0,40,1
34,9,0,0,40,0
41,9,0,0,50,0
51,13,0,0,45,0
33,9,0,0,70,0
37,9,0,0,99,1
33,9,0,0,40,0
49,9,0,0,40,1
22,10,0,0,40,0
41,6,0,0,60,0
66,10,0,0,7,0
22,9,0,0,40,0
28,13,0,0,40,0
33,9,0,0,50,0
33,12,0,0,40,0
19,10,0,0,20,0
50,9,0,0,40,1
63,10,0,0,40,1
31,9,0,0,80,0
37,13,15024,0,55,1
58,9,0,0,45,1
18,7,594,0,4,0
30,10,0,0,56,1
62,14,0,0,70,0
49,14,0,0,40,1
42,10,0,0,60,1
51,13,0,0,26,0
34,9,0,0,40,0
20,9,0,0,40,0
38,13,0,0,32,1
37,12,0,0,50,1
38,10,0,0,60,0
50,15,0,0,50,1
42,10,15024,0,50,1
50,9,7688,0,50,1
56,13,0,0,50,0
33,13,0,0,45,0
51,13,0,0,55,1
57,9,0,0,20,0
66,7,0,0,40,0
26,13,0,0,40,0
49,9,0,0,40,0
32,11,0,0,40,0
19,10,0,0,25,0
31,10,0,0,45,0
44,16,0,0,60,1
59,9,0,0,38,0
18,9,0,0,40,0
23,9,0,0,30,0
20,9,0,0,40,0
44,12,0,0,40,0
32,13,0,0,40,0
55,9,0,0,40,1
59,13,2885,0,30,0
26,13,0,0,35,0
55,10,0,0,40,0
37,13,15024,0,50,1
22,9,0,0,48,0
24,9,0,0,40,0
23,13,0,0,55,0
34,9,2885,0,80,0
33,10,0,0,40,0
30,10,0,0,40,0
46,10,0,0,40,0
34,9,0,0,40,0
29,7,2829,0,14,0
38,10,0,0,40,0
22,12,0,0,45,0
53,6,0,0,40,0
22,9,0,0,40,0
34,10,0,0,40,0
35,9,0,0,42,0
22,13,0,0,40,0
56,13,0,0,40,1
29,9,0,0,40,0
47,13,0,0,40,1
37,10,0,0,40,0
75,9,0,0,20,0
27,4,0,0,35,0
30,6,0,0,40,0
47,13,0,0,40,0
